"Dictamen" "Antig_feina" "Vivenda" "Plaç" "Edat" "Estat_civil" "Registres" "Tipus_feina" "Despeses" "Ingressos" "Patrimoni" "Carrecs_pat" "Import_sol" "Preu_finan" "Rati_fin" "Estalvi"
"3749" "positiu" 11 "escriptura" 60 30 "casat" "reg_si" "fixe" 35 110 4000 62 1100 1347 81.6629547141797 4.05709090909091
"3750" "positiu" 6 "pares" 60 26 "casat" "reg_no" "fixe" 60 108 0 0 1200 1250 96 2.4
"3751" "positiu" 14 "lloguer" 60 41 "casat" "reg_no" "fixe" 53 181 0 0 1150 2497 46.0552663195835 6.67826086956522
"3752" "negatiu" 3 "pares" 48 38 "casat" "reg_no" "temporal" 60 67 0 0 1000 1045 95.6937799043062 0.336
"3753" "negatiu" 1 "escriptura" 36 36 "casat" "reg_no" "fixe" 45 25 3000 2000 1100 1332 82.5825825825826 -1.30909090909091
"3754" "positiu" 20 "escriptura" 60 40 "divorciat" "reg_no" "autonom" 60 150 5500 0 1400 1928 72.6141078838174 3.85714285714286
"3755" "positiu" 20 "lloguer" 60 45 "casat" "reg_no" "fixe" 92 170 0 0 1000 2415 41.407867494824 4.68
"3756" "negatiu" 0 "lloguer" 48 25 "casat" "reg_no" "fixe" 60 150 0 0 1350 1450 93.1034482758621 3.2
"3757" "positiu" 12 "lloguer" 48 46 "casat" "reg_si" "fixe" 104 294 0 0 1350 1352 99.8520710059172 6.75555555555556
"3758" "positiu" 9 "contr_privat" 48 46 "casat" "reg_no" "fixe" 45 100 37000 0 800 904 88.4955752212389 3.3
"3759" "positiu" 0 "pares" 48 28 "solter" "reg_no" "autonom" 35 100 0 0 900 1400 64.2857142857143 3.46666666666667
"3760" "positiu" 2 "escriptura" 48 38 "casat" "reg_si" "fixe" 75 192 23000 3000 700 970 72.1649484536082 5.96571428571429
"3761" "positiu" 3 "pares" 60 24 "solter" "reg_no" "fixe" 35 100 0 0 1500 2100 71.4285714285714 2.6
"3762" "negatiu" 4 "lloguer" 48 23 "casat" "reg_no" "autonom" 52 171 0 0 1150 1450 79.3103448275862 4.96695652173913
"3763" "positiu" 3 "contr_privat" 60 24 "solter" "reg_no" "fixe" 35 245 5000 0 1300 1360 95.5882352941177 9.69230769230769
"3764" "negatiu" 1 "altres_viv" 60 28 "casat" "reg_si" "autonom" 45 111 4000 0 1500 1661 90.307043949428 2.64
"3765" "positiu" 11 "escriptura" 12 26 "casat" "reg_si" "temporal" 35 110 4500 2000 300 1248 24.0384615384615 2.2
"3766" "negatiu" 1 "lloguer" 36 26 "solter" "reg_no" "temporal" 42 70 0 0 590 590 100 1.70847457627119
"3767" "negatiu" 0 "lloguer" 48 23 "solter" "reg_no" "temporal" 42 72 0 0 700 875 80 2.05714285714286
"3768" "positiu" 1 "lloguer" 60 29 "casat" "reg_no" "fixe" 73 133 0 0 1000 1158 86.3557858376511 3.6
"3769" "positiu" 10 "pares" 36 34 "casat" "reg_si" "autonom" 45 75 10000 0 600 882 68.0272108843537 1.8
"3770" "positiu" 9 "escriptura" 24 30 "casat" "reg_no" "fixe" 35 250 30000 0 1000 1594 62.7352572145546 5.16
"3771" "positiu" 2 "escriptura" 60 28 "casat" "reg_no" "autonom" 35 196 7000 3950 1600 1678 95.3516090584029 4.55625
"3772" "positiu" 3 "pares" 60 36 "casat" "reg_si" "fixe" 60 92 0 0 1100 1355 81.1808118081181 1.74545454545455
"3773" "positiu" 10 "escriptura" 60 45 "casat" "reg_no" "autonom" 45 325 12000 1200 1300 1833 70.9219858156028 12.3692307692308
"3774" "negatiu" 3 "contr_privat" 36 38 "divorciat" "reg_si" "fixe" 35 166 12500 0 3000 4800 62.5 1.572
"3775" "positiu" 10 "escriptura" 48 33 "casat" "reg_no" "fixe" 45 110 5000 0 1000 1160 86.2068965517241 3.12
"3776" "negatiu" 2 "lloguer" 48 56 "solter" "reg_no" "autonom" 51 157 11000 4500 1000 2008 49.800796812749 2.928
"3777" "positiu" 4 "altres_viv" 60 25 "solter" "reg_no" "fixe" 35 162 0 0 1800 2999 60.0200066688896 4.23333333333333
"3778" "negatiu" 7 "pares" 60 33 "solter" "reg_no" "temporal" 35 70 0 0 1300 1438 90.4033379694019 1.61538461538462
"3779" "positiu" 5 "pares" 48 27 "casat" "reg_si" "autonom" 45 175 0 0 1000 1342 74.5156482861401 6.24
"3780" "positiu" 16 "pares" 24 44 "solter" "reg_no" "autonom" 35 86 0 0 700 950 73.6842105263158 1.74857142857143
"3781" "positiu" 0 "pares" 24 26 "solter" "reg_no" "temporal" 35 69 0 0 107 125 85.6 7.62616822429907
"3782" "negatiu" 7 "escriptura" 60 28 "casat" "reg_si" "fixe" 60 148 8000 0 920 1021 90.1077375122429 5.73913043478261
"3783" "negatiu" 2 "altres_viv" 48 25 "casat" "reg_no" "fixe" 35 129 0 0 1580 1925 82.0779220779221 2.85569620253165
"3784" "negatiu" 3 "lloguer" 60 44 "divorciat" "reg_si" "fixe" 60 150 0 0 1650 1772 93.1151241534989 3.27272727272727
"3785" "positiu" 1 "escriptura" 24 38 "casat" "reg_no" "fixe" 60 102 3500 0 850 1260 67.4603174603175 1.18588235294118
"3786" "positiu" 7 "escriptura" 48 32 "casat" "reg_si" "fixe" 45 140 5500 0 550 1250 44 8.29090909090909
"3787" "negatiu" 2 "escriptura" 60 24 "solter" "reg_no" "temporal" 35 120 3000 0 1400 1513 92.531394580304 3.64285714285714
"3788" "positiu" 1 "pares" 60 42 "casat" "reg_no" "fixe" 60 66 7000 0 950 1589 59.7860289490245 0.378947368421053
"3789" "positiu" 27 "lloguer" 24 50 "casat" "reg_no" "fixe" 47 115 0 0 500 1636 30.5623471882641 3.264
"3790" "positiu" 6 "escriptura" 60 31 "casat" "reg_no" "fixe" 35 84 3000 0 1400 1724 81.2064965197216 2.1
"3791" "positiu" 3 "escriptura" 60 26 "casat" "reg_no" "fixe" 45 128 3000 0 1300 1790 72.6256983240224 3.83076923076923
"3792" "positiu" 9 "contr_privat" 60 32 "casat" "reg_no" "fixe" 60 155 12000 5000 1200 1400 85.7142857142857 2.25
"3793" "negatiu" 5 "pares" 24 26 "solter" "reg_no" "fixe" 35 140 0 0 450 900 50 5.6
"3794" "positiu" 3 "lloguer" 48 26 "casat" "reg_no" "fixe" 58 230 0 0 1150 1316 87.3860182370821 7.17913043478261
"3795" "negatiu" 20 "altres_viv" 60 47 "casat" "reg_si" "fixe" 105 140 0 0 750 843 88.9679715302491 2.8
"3796" "positiu" 18 "contr_privat" 60 49 "casat" "reg_no" "fixe" 60 140 4000 0 1050 1097 95.7155879671832 4.57142857142857
"3797" "positiu" 19 "escriptura" 60 54 "vidu" "reg_si" "fixe" 35 207 11000 4000 800 1336 59.8802395209581 9.9
"3798" "positiu" 5 "lloguer" 36 40 "divorciat" "reg_no" "fixe" 43 75 0 0 400 650 61.5384615384615 2.88
"3799" "positiu" 8 "escriptura" 60 33 "casat" "reg_no" "autonom" 45 250 10000 0 2500 3250 76.9230769230769 4.92
"3800" "positiu" 2 "altres_viv" 36 35 "divorciat" "reg_no" "fixe" 35 200 0 0 1600 1671 95.7510472770796 3.7125
"3801" "negatiu" 1 "escriptura" 12 56 "casat" "reg_no" "altres sit" 60 156 3500 0 500 1705 29.3255131964809 2.304
"3802" "positiu" 10 "escriptura" 60 26 "casat" "reg_no" "fixe" 45 135 5000 3700 1600 1767 90.5489530277306 1.9875
"3803" "positiu" 14 "escriptura" 36 34 "casat" "reg_no" "fixe" 60 143 5000 0 1400 1939 72.202166064982 2.13428571428571
"3804" "positiu" 13 "pares" 48 31 "casat" "reg_no" "fixe" 35 90 0 0 1000 1395 71.6845878136201 2.64
"3805" "positiu" 4 "altres_viv" 60 62 "casat" "reg_no" "autonom" 35 102 8000 0 1200 1405 85.4092526690391 3.35
"3806" "positiu" 20 "escriptura" 60 46 "solter" "reg_no" "fixe" 35 250 25000 4000 1450 1566 92.5925925925926 7.24137931034483
"3807" "positiu" 15 "escriptura" 60 49 "casat" "reg_no" "fixe" 60 162 5000 0 1700 2081 81.6914944738107 3.6
"3808" "positiu" 24 "escriptura" 60 46 "casat" "reg_no" "fixe" 60 140 6000 1000 1100 1653 66.5456745311555 3.81818181818182
"3809" "positiu" 10 "escriptura" 36 36 "casat" "reg_no" "fixe" 35 235 12000 1700 1500 1985 75.5667506297229 4.392
"3810" "positiu" 2 "pares" 36 24 "solter" "reg_no" "fixe" 35 60 0 0 450 750 60 2
"3811" "positiu" 21 "escriptura" 24 44 "casat" "reg_no" "fixe" 60 124 4000 0 800 2400 33.3333333333333 1.92
"3812" "negatiu" 1 "lloguer" 60 24 "casat" "reg_si" "temporal" 42 70 0 0 1700 1761 96.5360590573538 0.988235294117647
"3813" "positiu" 11 "escriptura" 48 27 "casat" "reg_no" "fixe" 35 140 4000 0 1500 1641 91.4076782449726 3.36
"3814" "positiu" 12 "escriptura" 60 27 "casat" "reg_si" "fixe" 35 100 3000 0 1300 1359 95.6585724797645 3
"3815" "positiu" 5 "lloguer" 36 51 "casat" "reg_no" "fixe" 63 184 0 0 635 785 80.8917197452229 6.85984251968504
"3816" "negatiu" 6 "escriptura" 48 26 "casat" "reg_si" "fixe" 35 90 5000 0 1390 1594 87.2020075282309 1.89928057553957
"3817" "positiu" 1 "lloguer" 48 37 "casat" "reg_si" "temporal" 72 116 6000 0 1400 1661 84.2865743527995 1.50857142857143
"3818" "positiu" 10 "escriptura" 60 41 "casat" "reg_no" "altres sit" 35 57 5000 0 1300 1863 69.7799248523886 1.01538461538462
"3819" "negatiu" 0 "escriptura" 60 27 "casat" "reg_no" "temporal" 75 210 7000 4800 1250 1315 95.0570342205323 4.176
"3820" "negatiu" 1 "escriptura" 48 20 "solter" "reg_no" "fixe" 35 53 2000 1600 1100 1100 100 0.0872727272727273
"3821" "positiu" 0 "pares" 60 24 "solter" "reg_no" "temporal" 35 111 3000 1200 850 1412 60.1983002832861 4.51764705882353
"3822" "positiu" 10 "escriptura" 24 50 "casat" "reg_no" "autonom" 60 200 20000 0 500 1131 44.2086648983201 6.72
"3823" "positiu" 10 "escriptura" 60 32 "casat" "reg_no" "fixe" 60 160 4000 1800 1050 1303 80.5832693783576 4.68571428571429
"3824" "negatiu" 2 "escriptura" 60 30 "casat" "reg_si" "autonom" 45 130 5000 700 1000 2200 45.4545454545455 4.68
"3825" "positiu" 16 "escriptura" 60 32 "casat" "reg_no" "fixe" 60 159 4000 0 1500 1736 86.4055299539171 3.96
"3826" "negatiu" 0 "lloguer" 60 19 "solter" "reg_no" "altres sit" 35 67 0 0 900 1158 77.720207253886 2.13333333333333
"3827" "positiu" 10 "escriptura" 6 39 "casat" "reg_no" "autonom" 75 67 8000 0 430 500 86 -0.111627906976744
"3828" "negatiu" 9 "altres_viv" 60 30 "casat" "reg_si" "fixe" 60 109 0 0 1250 1560 80.1282051282051 2.352
"3829" "negatiu" 7 "altres_viv" 36 38 "casat" "reg_si" "autonom" 35 59 0 0 1000 2246 44.5235975066785 0.864
"3830" "positiu" 3 "pares" 36 28 "solter" "reg_no" "fixe" 35 74 0 0 350 550 63.6363636363636 4.01142857142857
"3831" "positiu" 6 "escriptura" 48 51 "casat" "reg_no" "autonom" 45 106 12000 0 1035 1410 73.4042553191489 2.82898550724638
"3832" "negatiu" 0 "pares" 48 21 "solter" "reg_no" "temporal" 35 48 0 0 1850 1877 98.5615343633458 0.337297297297297
"3833" "negatiu" 3 "pares" 60 23 "solter" "reg_no" "fixe" 35 62 0 0 1100 1300 84.6153846153846 1.47272727272727
"3834" "positiu" 1 "escriptura" 24 39 "casat" "reg_no" "altres sit" 35 70 4000 0 525 1771 29.6442687747036 1.6
"3835" "negatiu" 3 "lloguer" 36 39 "casat" "reg_no" "fixe" 90 150 0 0 300 700 42.8571428571429 7.2
"3836" "positiu" 12 "escriptura" 48 39 "casat" "reg_no" "autonom" 60 95 6000 0 1300 1600 81.25 1.29230769230769
"3837" "negatiu" 0 "contr_privat" 36 31 "casat" "reg_no" "temporal" 35 202 6000 0 1300 1663 78.1719783523752 4.62461538461538
"3838" "positiu" 2 "lloguer" 60 24 "casat" "reg_no" "fixe" 55 100 4000 0 1750 1900 92.1052631578947 1.54285714285714
"3839" "negatiu" 2 "contr_privat" 48 37 "casat" "reg_si" "temporal" 75 115 2000 0 850 1194 71.1892797319933 2.25882352941176
"3840" "positiu" 2 "pares" 60 24 "solter" "reg_no" "fixe" 35 164 0 0 900 1516 59.3667546174143 8.6
"3841" "positiu" 0 "pares" 24 20 "solter" "reg_no" "fixe" 35 155 7000 0 1450 1688 85.9004739336493 1.98620689655172
"3842" "positiu" 4 "escriptura" 48 40 "casat" "reg_si" "fixe" 60 150 3500 200 800 800 100 5.28
"3843" "negatiu" 21 "escriptura" 60 63 "casat" "reg_si" "fixe" 60 165 3000 0 1250 1424 87.7808988764045 5.04
"3844" "negatiu" 14 "lloguer" 60 38 "casat" "reg_no" "fixe" 71 108 0 0 1400 1693 82.6934435912581 1.58571428571429
"3845" "positiu" 25 "escriptura" 60 51 "casat" "reg_no" "fixe" 35 93 3500 0 900 995 90.4522613065327 3.86666666666667
"3846" "negatiu" 6 "altres_viv" 60 30 "casat" "reg_no" "fixe" 60 133 0 0 1300 1388 93.6599423631124 3.36923076923077
"3847" "positiu" 3 "escriptura" 36 37 "casat" "reg_no" "fixe" 60 55 0 0 1500 2315 64.7948164146868 -0.12
"3848" "positiu" 13 "escriptura" 36 39 "casat" "reg_no" "fixe" 35 148 14000 0 300 850 35.2941176470588 13.56
"3849" "positiu" 5 "pares" 24 31 "solter" "reg_no" "fixe" 35 130 0 0 200 1447 13.8217000691085 11.4
"3850" "positiu" 16 "altres_viv" 60 34 "casat" "reg_no" "fixe" 60 120 6000 0 1350 1487 90.7868190988568 2.66666666666667
"3851" "positiu" 3 "pares" 48 20 "solter" "reg_no" "autonom" 35 128 7000 0 1000 1362 73.4214390602056 4.464
"3852" "positiu" 5 "altres_viv" 18 65 "casat" "reg_si" "altres sit" 35 99 0 0 375 675 55.5555555555556 3.072
"3853" "positiu" 16 "lloguer" 48 32 "solter" "reg_si" "fixe" 47 120 0 0 800 1224 65.359477124183 4.38
"3854" "positiu" 2 "lloguer" 48 29 "solter" "reg_no" "fixe" 60 250 0 0 1000 1179 84.8176420695505 9.12
"3855" "positiu" 0 "pares" 60 31 "casat" "reg_no" "altres sit" 75 37 0 0 1500 2084 71.9769673704415 -1.52
"3856" "positiu" 23 "pares" 60 37 "solter" "reg_no" "autonom" 35 134 4500 0 1950 2336 83.4760273972603 3.04615384615385
"3857" "positiu" 6 "escriptura" 48 55 "casat" "reg_no" "autonom" 45 74 16000 1500 2000 3753 53.2907007727152 0.336
"3858" "negatiu" 0 "pares" 36 19 "solter" "reg_no" "autonom" 35 63 0 0 400 495 80.8080808080808 2.52
"3859" "negatiu" 1 "altres_viv" 60 21 "solter" "reg_no" "temporal" 45 70 0 0 1100 1480 74.3243243243243 1.36363636363636
"3860" "negatiu" 3 "pares" 60 25 "casat" "reg_no" "fixe" 35 70 0 0 1300 1332 97.5975975975976 1.61538461538462
"3861" "positiu" 5 "escriptura" 36 58 "casat" "reg_si" "altres sit" 45 79 7000 0 400 1234 32.4149108589951 3.06
"3862" "negatiu" 0 "lloguer" 48 20 "solter" "reg_si" "temporal" 56 105 0 0 1100 1289 85.3374709076804 2.13818181818182
"3863" "positiu" 9 "contr_privat" 48 27 "casat" "reg_no" "fixe" 45 102 5000 360 1300 1537 84.5803513337671 1.97169230769231
"3864" "positiu" 0 "escriptura" 48 29 "casat" "reg_no" "altres sit" 60 50 11000 0 1000 1480 67.5675675675676 -0.48
"3865" "positiu" 8 "escriptura" 12 39 "casat" "reg_no" "fixe" 75 160 1500 0 360 865 41.6184971098266 2.83333333333333
"3866" "positiu" 24 "escriptura" 60 43 "solter" "reg_no" "fixe" 35 120 3500 0 1320 1680 78.5714285714286 3.86363636363636
"3867" "positiu" 3 "pares" 60 23 "solter" "reg_no" "fixe" 35 107 0 0 800 1111 72.007200720072 5.4
"3868" "positiu" 13 "escriptura" 60 27 "casat" "reg_no" "fixe" 35 253 7000 0 1060 1750 60.5714285714286 12.3396226415094
"3869" "positiu" 2 "lloguer" 60 49 "casat" "reg_no" "fixe" 51 155 0 0 1500 1550 96.7741935483871 4.16
"3870" "positiu" 33 "escriptura" 48 61 "casat" "reg_no" "fixe" 35 130 8000 0 850 1050 80.9523809523809 5.36470588235294
"3871" "negatiu" 0 "escriptura" 36 31 "casat" "reg_si" "temporal" 45 120 3000 150 700 850 82.3529411764706 3.78
"3872" "positiu" 0 "lloguer" 60 46 "divorciat" "reg_no" "fixe" 57 124 0 0 940 1149 81.8102697998259 4.27659574468085
"3873" "positiu" 7 "pares" 60 25 "solter" "reg_no" "fixe" 35 75 0 0 1100 1340 82.089552238806 2.18181818181818
"3874" "positiu" 20 "escriptura" 36 37 "casat" "reg_si" "fixe" 60 150 3500 0 450 950 47.3684210526316 7.2
"3875" "positiu" 10 "lloguer" 36 36 "divorciat" "reg_no" "autonom" 45 100 0 0 1000 1700 58.8235294117647 1.98
"3876" "negatiu" 17 "escriptura" 36 60 "casat" "reg_no" "fixe" 60 78 2500 0 650 800 81.25 0.996923076923077
"3877" "positiu" 1 "escriptura" 60 28 "casat" "reg_no" "fixe" 45 60 4000 0 1500 2326 64.4883920894239 0.6
"3878" "positiu" 10 "escriptura" 60 32 "casat" "reg_no" "fixe" 45 419 5500 2500 1300 1995 65.1629072681704 16.1076923076923
"3879" "positiu" 4 "lloguer" 60 25 "casat" "reg_no" "fixe" 56 112 0 0 1250 1399 89.349535382416 2.688
"3880" "negatiu" 3 "lloguer" 60 32 "casat" "reg_no" "fixe" 50 147 0 0 1100 1226 89.7226753670473 5.29090909090909
"3881" "positiu" 31 "escriptura" 12 53 "casat" "reg_si" "fixe" 60 165 6000 0 594 1332 44.5945945945946 2.12121212121212
"3882" "positiu" 3 "lloguer" 24 32 "casat" "reg_no" "fixe" 61 160 0 0 400 450 88.8888888888889 5.94
"3883" "positiu" 8 "lloguer" 60 46 "casat" "reg_no" "autonom" 45 133 0 0 1000 1359 73.5835172921266 5.28
"3884" "positiu" 0 "lloguer" 12 22 "solter" "reg_no" "autonom" 38 34 0 0 700 1665 42.042042042042 -0.0685714285714286
"3885" "positiu" 1 "lloguer" 60 25 "casat" "reg_no" "temporal" 42 73 0 0 1000 1050 95.2380952380952 1.86
"3886" "negatiu" 12 "escriptura" 60 37 "casat" "reg_no" "fixe" 60 98 9000 200 800 1012 79.0513833992095 2.7
"3887" "positiu" 2 "lloguer" 36 44 "casat" "reg_no" "temporal" 57 123 5000 0 900 975 92.3076923076923 2.64
"3888" "positiu" 10 "escriptura" 12 36 "casat" "reg_no" "autonom" 45 159 4000 0 900 1776 50.6756756756757 1.52
"3889" "positiu" 1 "escriptura" 60 40 "casat" "reg_si" "fixe" 45 100 8500 0 400 1570 25.4777070063694 8.25
"3890" "positiu" 0 "escriptura" 60 47 "casat" "reg_no" "autonom" 45 56 6000 0 1345 1345 100 0.490706319702602
"3891" "positiu" 3 "escriptura" 60 32 "casat" "reg_no" "fixe" 45 90 6000 0 1500 2502 59.9520383693046 1.8
"3892" "positiu" 1 "escriptura" 60 21 "solter" "reg_si" "fixe" 35 294 53000 0 1300 1398 92.9899856938484 11.9538461538462
"3893" "positiu" 10 "escriptura" 36 50 "casat" "reg_no" "autonom" 75 214 7500 0 1000 1230 81.3008130081301 5.004
"3894" "positiu" 19 "pares" 60 34 "solter" "reg_no" "fixe" 35 80 0 0 1000 1097 91.1577028258888 2.7
"3895" "positiu" 0 "pares" 18 33 "solter" "reg_no" "fixe" 35 112 6000 0 450 1196 37.6254180602007 3.08
"3896" "positiu" 3 "lloguer" 60 29 "casat" "reg_si" "fixe" 55 100 0 0 930 1007 92.3535253227408 2.90322580645161
"3897" "positiu" 4 "escriptura" 36 42 "solter" "reg_no" "fixe" 35 115 12000 0 900 1299 69.284064665127 3.2
"3898" "positiu" 5 "escriptura" 60 37 "casat" "reg_no" "autonom" 60 67 3500 196 1300 1625 80 0.232615384615385
"3899" "positiu" 2 "escriptura" 60 24 "casat" "reg_no" "fixe" 45 375 5000 0 2200 2433 90.4233456637896 9
"3900" "positiu" 2 "altres_viv" 60 39 "solter" "reg_no" "fixe" 35 113 0 0 1250 1499 83.3889259506338 3.744
"3901" "positiu" 18 "lloguer" 36 41 "solter" "reg_no" "autonom" 40 53 0 0 750 1077 69.6378830083565 0.624
"3902" "positiu" 17 "escriptura" 48 55 "casat" "reg_si" "autonom" 60 73 15000 0 1900 2205 86.1678004535147 0.328421052631579
"3903" "negatiu" 5 "escriptura" 48 26 "solter" "reg_no" "fixe" 35 106 10000 5000 1500 2272 66.0211267605634 0.672
"3904" "positiu" 19 "escriptura" 60 34 "casat" "reg_no" "fixe" 60 196 7000 1000 1690 1930 87.5647668393782 4.47337278106509
"3905" "positiu" 1 "lloguer" 48 24 "casat" "reg_no" "temporal" 41 56 0 0 1500 1935 77.5193798449612 0.48
"3906" "positiu" 16 "escriptura" 48 31 "casat" "reg_no" "fixe" 45 200 5000 800 1250 1646 75.9416767922236 5.6448
"3907" "positiu" 1 "lloguer" 48 34 "casat" "reg_no" "fixe" 55 102 0 0 600 1074 55.8659217877095 3.76
"3908" "positiu" 15 "escriptura" 60 43 "casat" "reg_no" "autonom" 60 310 7000 0 1200 1297 92.5212027756361 12.5
"3909" "positiu" 11 "escriptura" 60 33 "casat" "reg_no" "fixe" 60 106 6000 0 1500 1702 88.1316098707403 1.84
"3910" "negatiu" 0 "pares" 36 22 "solter" "reg_no" "temporal" 35 103 4500 0 1050 1485 70.7070707070707 2.33142857142857
"3911" "positiu" 0 "pares" 60 41 "solter" "reg_no" "temporal" 35 131 4500 0 1200 1538 78.0234070221066 4.8
"3912" "negatiu" 0 "contr_privat" 60 43 "casat" "reg_no" "temporal" 45 117 2000 250 1600 1967 81.3421453990849 2.60625
"3913" "negatiu" 0 "lloguer" 60 25 "solter" "reg_si" "temporal" 47 120 0 0 1200 1460 82.1917808219178 3.65
"3914" "negatiu" 0 "lloguer" 36 18 "solter" "reg_si" "altres sit" 38 33 0 0 300 350 85.7142857142857 -0.6
"3915" "negatiu" 0 "pares" 36 35 "solter" "reg_no" "autonom" 35 82 0 0 875 950 92.1052631578947 1.93371428571429
"3916" "positiu" 9 "altres_viv" 60 31 "casat" "reg_no" "fixe" 60 130 0 0 1500 1700 88.2352941176471 2.8
"3917" "positiu" 14 "escriptura" 60 40 "casat" "reg_no" "fixe" 60 110 5000 0 1000 1646 60.7533414337789 3
"3918" "positiu" 4 "pares" 36 20 "solter" "reg_no" "fixe" 35 60 0 0 550 587 93.6967632027257 1.63636363636364
"3919" "positiu" 5 "pares" 36 28 "casat" "reg_no" "fixe" 45 107 0 0 1160 1959 59.2138846350179 1.92413793103448
"3920" "negatiu" 0 "lloguer" 36 22 "solter" "reg_no" "temporal" 42 65 0 0 430 550 78.1818181818182 1.92558139534884
"3921" "positiu" 4 "pares" 36 28 "casat" "reg_no" "fixe" 35 173 0 0 1000 1300 76.9230769230769 4.968
"3922" "positiu" 13 "escriptura" 60 35 "casat" "reg_no" "fixe" 60 134 4500 700 1000 1894 52.7983104540655 4.02
"3923" "positiu" 8 "escriptura" 60 41 "casat" "reg_no" "autonom" 60 173 8000 0 1200 1570 76.4331210191083 5.65
"3924" "negatiu" 1 "pares" 60 22 "solter" "reg_no" "autonom" 35 78 3500 0 2275 2300 98.9130434782609 1.13406593406593
"3925" "positiu" 5 "altres_viv" 48 51 "divorciat" "reg_no" "fixe" 35 95 6000 0 500 645 77.5193798449612 5.76
"3926" "positiu" 3 "lloguer" 36 21 "solter" "reg_no" "fixe" 44 89 0 0 400 500 80 4.05
"3927" "negatiu" 1 "escriptura" 60 40 "casat" "reg_si" "fixe" 60 155 2500 0 1650 1650 100 3.45454545454545
"3928" "negatiu" 3 "escriptura" 36 45 "casat" "reg_si" "fixe" 60 87 3500 0 650 650 100 1.49538461538462
"3929" "positiu" 0 "pares" 48 22 "solter" "reg_no" "autonom" 45 700 0 0 4000 4500 88.8888888888889 7.86
"3930" "negatiu" 1 "pares" 36 31 "casat" "reg_no" "fixe" 35 61 4000 0 700 800 87.5 1.33714285714286
"3931" "positiu" 3 "contr_privat" 60 35 "casat" "reg_no" "fixe" 75 185 3500 1200 700 845 82.8402366863905 8.4
"3932" "positiu" 20 "escriptura" 12 48 "divorciat" "reg_no" "autonom" 75 300 18000 0 760 1369 55.5149744338934 3.55263157894737
"3933" "negatiu" 3 "escriptura" 36 40 "casat" "reg_si" "autonom" 60 131 4500 0 575 775 74.1935483870968 4.44521739130435
"3934" "positiu" 10 "escriptura" 36 37 "casat" "reg_si" "fixe" 60 320 15000 1000 1000 2191 45.6412596987677 9
"3935" "positiu" 1 "escriptura" 36 20 "solter" "reg_no" "temporal" 35 139 4000 0 375 425 88.2352941176471 9.984
"3936" "positiu" 8 "lloguer" 48 36 "casat" "reg_no" "fixe" 76 159 0 0 830 939 88.3919062832801 4.8
"3937" "positiu" 6 "altres_viv" 48 35 "casat" "reg_no" "fixe" 60 79 15000 0 2000 2504 79.8722044728434 0.456
"3938" "positiu" 0 "altres_viv" 36 26 "casat" "reg_no" "fixe" 45 260 0 0 725 775 93.5483870967742 10.6758620689655
"3939" "negatiu" 0 "lloguer" 60 60 "casat" "reg_no" "altres sit" 55 100 8000 0 2500 2500 100 1.08
"3940" "positiu" 12 "escriptura" 60 54 "casat" "reg_si" "fixe" 75 231 15000 0 1950 2500 78 4.8
"3941" "positiu" 6 "lloguer" 60 31 "solter" "reg_no" "fixe" 43 82 0 0 800 946 84.5665961945032 2.925
"3942" "negatiu" 3 "pares" 60 30 "casat" "reg_si" "fixe" 45 120 4000 0 1500 1621 92.5354719309069 3
"3943" "negatiu" 0 "pares" 18 19 "solter" "reg_no" "fixe" 35 91 0 0 650 650 100 1.55076923076923
"3944" "positiu" 12 "lloguer" 36 30 "casat" "reg_no" "fixe" 65 203 0 0 1500 2700 55.5555555555556 3.312
"3945" "positiu" 13 "pares" 60 34 "solter" "reg_no" "fixe" 35 96 0 0 750 775 96.7741935483871 4.88
"3946" "negatiu" 0 "escriptura" 60 39 "casat" "reg_si" "autonom" 45 120 10000 0 1500 1699 88.2872277810477 3
